"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"statevec_pauliXKernel",901,16891584578,18747596.645949,49.44,17362689,63344625,18609580.820842
"statevec_controlledNotKernel",900,15490378562,17211531.735556,45.34,14377801,98793378,18439595.204254
"statevec_pauliXDistributedKernel",60,1107636371,18460606.183333,3.24,18044771,19148336,213538.704736
"statevec_controlledNotDistributedKernel",60,651831122,10863852.033333,1.91,8055423,13705160,2567144.040261
"statevec_initZeroStateDistributedKernel",2,21732220,10866110.000000,0.0636,10705629,11026591,226954.406703
