"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"statevec_controlledNotKernel",416,9633383073,23157170.848558,40.01,18160649,48194927,24243006.008048
"statevec_controlledCompactUnitaryKernel",208,8991434630,43228051.105769,37.34,43032505,43542103,41397614.804550
"statevec_controlledCompactUnitaryDistributedKernel",48,2859262060,59567959.583333,11.88,59478987,59657237,50215.520822
"statevec_controlledNotDistributedKernel",96,1608671149,16756991.135417,6.68,12728345,40815263,7007810.036234
"statevec_hadamardKernel",31,812784985,26218870.483871,3.38,25422729,27093289,486369.666601
"statevec_hadamardDistributedKernel",3,122545332,40848444.000000,0.5090,40831061,40862417,15953.706748
"statevec_findProbabilityOfZeroKernel",2,24573329,12286664.500000,0.1021,12285464,12287865,1697.763382
"statevec_initZeroStateDistributedKernel",2,24313280,12156640.000000,0.1010,12156160,12157120,678.822510
"copySharedReduceBlock",6,39520,6586.666667,1.641e-04,1760,12800,4937.151675
