"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"statevec_controlledNotKernel",416,9640077731,23173263.776442,40.02,18169409,48188091,24243126.155791
"statevec_controlledCompactUnitaryKernel",208,8991933672,43230450.346154,37.33,43015928,43604087,41397632.823027
"statevec_controlledCompactUnitaryDistributedKernel",48,2860129165,59586024.270833,11.87,59520428,59668728,37797.752278
"statevec_controlledNotDistributedKernel",96,1609085586,16761308.187500,6.68,12723186,40814197,7006167.973492
"statevec_hadamardKernel",31,813208292,26232525.548387,3.38,25365560,27140595,485296.082375
"statevec_hadamardDistributedKernel",3,122646998,40882332.666667,0.5092,40862174,40907772,23253.139175
"statevec_findProbabilityOfZeroKernel",2,24598539,12299269.500000,0.1021,12296469,12302070,3960.505081
"statevec_initZeroStateDistributedKernel",2,24311807,12155903.500000,0.1009,12155504,12156303,564.978318
"copySharedReduceBlock",6,38720,6453.333333,1.608e-04,1760,12480,4834.718882
