"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"statevec_pauliXKernel",901,47147837102,52328343.065483,53.41,50658120,63840381,52337411.294122
"statevec_controlledNotKernel",900,41079510397,45643900.441111,46.54,36201801,104020080,48532734.809144
"statevec_initZeroStateKernel",2,48545336,24272668.000000,0.0550,24270588,24274748,2941.564210
