"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"statevec_pauliXKernel",871,22733605616,26100580.500574,49.18,25240346,31657157,26149115.365552
"statevec_controlledNotKernel",870,19616980284,22548253.200000,42.44,18019694,52055435,23684142.312280
"statevec_pauliXDistributedKernel",90,2252442173,25027135.255556,4.87,24992994,25076656,14681.838773
"statevec_controlledNotDistributedKernel",90,1599145782,17768286.466667,3.46,10492012,25061782,5968347.696157
"statevec_initZeroStateDistributedKernel",2,24171369,12085684.500000,0.0523,12083044,12088325,3734.230911
