"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"statevec_controlledNotKernel",420,9849602152,23451433.695238,46.38,18135208,48173946,24072773.185224
"statevec_controlledCompactUnitaryKernel",210,9079587758,43236132.180952,42.75,42938571,43681295,41002453.143028
"statevec_controlledCompactUnitaryDistributedKernel",15,894596101,59639740.066667,4.21,59618292,59671409,14920.705250
"statevec_hadamardKernel",31,812978669,26225118.354839,3.83,25399682,27160640,490302.719830
"statevec_controlledNotDistributedKernel",30,510262327,17008744.233333,2.40,12736011,40800510,7243539.759477
"statevec_hadamardDistributedKernel",1,40945448,40945448.000000,0.1928,40945448,40945448,0.00000000e+00
"statevec_findProbabilityOfZeroKernel",2,24611224,12305612.000000,0.1159,12302092,12309132,4978.031740
"statevec_initZeroStateDistributedKernel",2,24313752,12156876.000000,0.1145,12156475,12157277,567.099639
"copySharedReduceBlock",6,39200,6533.333333,1.846e-04,1760,12960,4913.241971
