"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"statevec_controlledNotKernel",416,9641255697,23176095.425481,40.03,18166403,48196988,24242632.391256
"statevec_controlledCompactUnitaryKernel",208,8991148276,43226674.403846,37.33,43017610,43544011,41397630.164139
"statevec_controlledCompactUnitaryDistributedKernel",48,2860949259,59603109.562500,11.88,59529985,59667099,31236.628309
"statevec_controlledNotDistributedKernel",96,1609054970,16760989.270833,6.68,12723377,40800205,7004243.506413
"statevec_hadamardKernel",31,812588066,26212518.258065,3.37,25410244,27080009,473975.600250
"statevec_hadamardDistributedKernel",3,122600018,40866672.666667,0.5090,40848327,40878566,16119.048809
"statevec_findProbabilityOfZeroKernel",2,24602912,12301456.000000,0.1021,12298576,12304336,4072.935060
"statevec_initZeroStateDistributedKernel",2,24310567,12155283.500000,0.1009,12154883,12155684,566.392532
"copySharedReduceBlock",6,39840,6640.000000,1.654e-04,1920,12960,4878.032390
