"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"statevec_pauliXKernel",871,22849406414,26233532.048220,48.90,25385212,32048119,26149059.574499
"statevec_controlledNotKernel",870,19999765601,22988236.322989,42.80,18154465,52099711,24167826.087691
"statevec_pauliXDistributedKernel",90,2255400234,25060002.600000,4.83,25035124,25090965,11613.656939
"statevec_controlledNotDistributedKernel",90,1602204126,17802268.066667,3.43,10492835,25109693,5988645.404239
"statevec_initZeroStateDistributedKernel",2,24310804,12155402.000000,0.0520,12154922,12155882,678.822510
