"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"statevec_controlledNotKernel",450,20908461672,46463248.160000,49.63,35958464,96216382,48189303.523181
"statevec_controlledCompactUnitaryKernel",225,19453675749,86460781.106667,46.18,85567673,86903242,85558484.213857
"statevec_hadamardKernel",32,1664678509,52021203.406250,3.95,50428088,54211441,867991.844961
"statevec_findProbabilityOfZeroKernel",2,49118360,24559180.000000,0.1166,24555100,24563260,5769.991334
"statevec_initZeroStateKernel",2,48547421,24273710.500000,0.1152,24273151,24274270,791.252488
"copySharedReduceBlock",6,51680,8613.333333,1.227e-04,1920,19200,8064.645477
