"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"statevec_pauliXKernel",871,22857391400,26242699.655568,48.92,25385964,32024213,26149347.031665
"statevec_controlledNotKernel",870,19988999051,22975860.978161,42.78,18152344,52093650,24169205.027229
"statevec_pauliXDistributedKernel",90,2256276351,25069737.233333,4.83,25045470,25118912,12097.542999
"statevec_controlledNotDistributedKernel",90,1600957993,17788422.144444,3.43,10470737,25105157,5996414.074981
"statevec_initZeroStateDistributedKernel",2,24315702,12157851.000000,0.0520,12156331,12159371,2149.604615
