"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"statevec_pauliXKernel",871,22851638753,26236095.009185,49.36,25380515,32067253,26149482.652696
"statevec_controlledNotKernel",870,20001364525,22990074.166667,43.20,18157953,52078158,24169886.512161
"statevec_pauliXDistributedKernel",90,2255407219,25060080.211111,4.87,25026752,25095078,14208.286830
"statevec_controlledNotDistributedKernel",90,1164938923,12943765.811111,2.52,10494094,17863072,3473530.141722
"statevec_initZeroStateDistributedKernel",2,24315542,12157771.000000,0.0525,12155051,12160491,3846.660890
